UTC_TX,Latitude_raw_TX,Latitude_dir_TX,Longitude_raw_TX,Longitude_dir_TX,speed_raw_TX,heading_raw_TX,seq_num_TX,UTC_RX,Latitude_raw_RX,Latitude_dir_RX,Longitude_raw_RX,Longitude_dir_RX,speed_raw_RX,heading_raw_RX,IPG,Latency,Distance_RXTX,UTC_RAW_GPS,diff
163223.90,4437.36131,N,01056.80974,E,44.444,36.92,656,163223.907855,4437.36180,N,01056.81403,E,41.858,37.94,296.416000,7.855000,1.581995,163224.00,92145
163224.20,4437.36425,N,01056.81287,E,44.283,37.47,657,163224.215833,4437.36453,N,01056.81704,E,41.660,38.31,307.978000,15.833000,1.361897,163224.30,84167
163224.50,4437.36716,N,01056.81605,E,44.212,38.16,658,163224.506858,4437.36900,N,01056.82209,E,41.056,38.95,291.025000,6.858000,3.867072,163224.80,293142
163224.80,4437.37004,N,01056.81927,E,44.186,38.84,659,163224.810401,4437.37253,N,01056.82615,E,40.928,39.47,303.543000,10.401000,5.060654,163225.20,389599
163225.10,4437.37288,N,01056.82251,E,44.030,39.34,660,163225.201265,4437.37428,N,01056.82818,E,40.884,39.71,390.864000,101.265000,3.108517,163225.40,198735
163225.50,4437.37662,N,01056.82688,E,43.738,40.04,661,163225.503402,4437.37602,N,01056.83021,E,40.776,39.94,302.137000,3.402000,1.499153,163225.60,96598
163225.80,4437.37940,N,01056.83018,E,43.769,40.36,662,163225.806400,4437.38121,N,01056.83637,E,40.928,40.62,302.998000,6.400000,3.839958,163226.20,393600
163226.10,4437.38216,N,01056.83348,E,43.664,40.60,663,163226.206427,4437.38465,N,01056.84052,E,40.923,40.85,400.027000,106.427000,5.080659,163226.60,393573
163226.40,4437.38491,N,01056.83680,E,43.495,40.65,664,163226.602315,4437.38637,N,01056.84260,E,40.865,40.88,395.888000,202.315000,3.223052,163226.80,197685
163226.70,4437.38765,N,01056.84011,E,43.362,40.80,665,163226.802461,4437.38722,N,01056.84365,E,40.837,41.08,200.146000,102.461000,1.333254,163226.90,97539
163227.00,4437.39036,N,01056.84344,E,43.167,41.29,666,163227.014419,4437.38893,N,01056.84573,E,40.758,41.16,211.958000,14.419000,2.738865,163227.10,85581
163227.30,4437.39305,N,01056.84675,E,42.999,41.44,667,163227.310420,4437.39234,N,01056.84993,E,40.679,41.30,296.001000,10.420000,1.628892,163227.50,189580
163227.60,4437.39572,N,01056.85005,E,42.608,41.57,668,163227.608423,4437.39403,N,01056.85203,E,40.684,41.50,298.003000,8.423000,3.188539,163227.70,91577
163227.90,4437.39835,N,01056.85337,E,42.438,41.95,669,163227.908382,4437.39741,N,01056.85625,E,40.677,42.03,299.959000,8.382000,1.947032,163228.10,191618
163228.20,4437.40097,N,01056.85668,E,42.250,42.23,670,163228.209376,4437.39908,N,01056.85837,E,40.589,42.08,300.994000,9.376000,3.539615,163228.30,90624
163228.50,4437.40357,N,01056.85999,E,42.094,42.48,671,163228.506417,4437.40158,N,01056.86156,E,40.383,42.41,297.041000,6.417000,3.718306,163228.60,93583
163228.80,4437.40613,N,01056.86332,E,42.027,42.86,672,163228.804799,4437.40405,N,01056.86475,E,40.304,42.83,298.382000,4.799000,3.878863,163228.90,95201
163229.10,4437.40868,N,01056.86666,E,41.962,43.27,673,163229.103450,4437.40812,N,01056.87004,E,39.829,42.86,298.651000,3.450000,1.455530,163229.40,296550
163229.40,4437.41122,N,01056.87000,E,41.699,43.42,674,163229.407855,4437.40893,N,01056.87109,E,39.708,42.97,304.405000,7.855000,4.256681,163229.50,92145
163229.70,4437.41374,N,01056.87333,E,41.497,43.46,675,163229.709523,4437.41132,N,01056.87424,E,39.307,43.27,301.668000,9.523000,4.493271,163229.80,90477
163230.00,4437.41624,N,01056.87665,E,41.392,43.52,676,163230.007488,4437.41448,N,01056.87842,E,39.057,43.40,297.965000,7.488000,3.305209,163230.20,192512
163230.30,4437.41872,N,01056.87995,E,40.992,43.62,677,163230.306378,4437.41836,N,01056.88358,E,38.576,43.55,298.890000,6.378000,1.283097,163230.70,393622
163230.60,4437.42118,N,01056.88324,E,40.787,43.67,678,163230.699560,4437.42066,N,01056.88665,E,38.148,43.53,393.182000,99.560000,1.410220,163231.00,300440
163231.00,4437.42444,N,01056.88759,E,40.391,43.75,679,163231.009437,4437.42219,N,01056.88868,E,37.831,43.67,309.877000,9.437000,4.182777,163231.20,190563
163231.30,4437.42686,N,01056.89083,E,40.146,43.79,680,163231.307429,4437.42448,N,01056.89171,E,37.758,43.47,297.992000,7.429000,4.418727,163231.50,192571
163231.60,4437.42925,N,01056.89406,E,39.791,43.87,681,163231.605450,4437.42672,N,01056.89472,E,37.331,43.94,298.021000,5.450000,4.692952,163231.80,194550
163231.90,4437.43164,N,01056.89728,E,39.677,43.96,682,163231.906378,4437.42820,N,01056.89671,E,37.096,43.94,300.928000,6.378000,6.377498,163232.00,93622
163232.20,4437.43398,N,01056.90048,E,39.288,44.20,683,163232.207442,4437.43111,N,01056.90067,E,36.345,44.28,301.064000,7.442000,5.319133,163232.40,192558
163232.50,4437.43630,N,01056.90371,E,39.246,44.86,684,163232.506448,4437.43253,N,01056.90264,E,35.816,45.21,299.006000,6.448000,6.994213,163232.60,93552
163232.80,4437.43858,N,01056.90697,E,39.009,45.81,685,163232.810381,4437.43606,N,01056.90756,E,35.793,45.38,303.933000,10.381000,4.673583,163233.10,289619
163233.10,4437.44080,N,01056.91028,E,38.874,47.02,686,163233.108513,4437.43879,N,01056.91152,E,35.289,46.35,298.132000,8.513000,3.743796,163233.50,391487
163233.40,4437.44297,N,01056.91360,E,38.569,47.89,687,163233.501419,4437.44014,N,01056.91352,E,35.202,46.64,392.906000,101.419000,5.244750,163233.70,198581
163233.70,4437.44508,N,01056.91696,E,38.335,48.93,688,163233.708480,4437.44147,N,01056.91552,E,34.988,47.35,207.061000,8.480000,6.704339,163233.90,191520
163234.10,4437.44781,N,01056.92150,E,38.040,50.43,689,163234.106418,4437.44405,N,01056.91956,E,34.836,48.47,397.938000,6.418000,6.992788,163234.30,193582
163234.50,4437.45041,N,01056.92612,E,37.680,52.13,690,163234.506819,4437.44712,N,01056.92470,E,34.268,50.83,400.401000,6.819000,6.112242,163234.80,293181
163234.90,4437.45289,N,01056.93078,E,37.439,53.81,691,163234.904452,4437.44831,N,01056.92679,E,34.271,51.56,397.633000,4.452000,8.572936,163235.00,95548
163235.30,4437.45526,N,01056.93549,E,37.065,55.11,692,163235.305439,4437.45229,N,01056.93415,E,33.760,53.88,400.987000,5.439000,5.518997,163235.70,394561
163235.70,4437.45755,N,01056.94021,E,36.580,56.12,693,163235.703437,4437.45497,N,01056.93947,E,33.289,55.27,397.998000,3.437000,4.786598,163236.20,496563
163236.10,4437.45977,N,01056.94496,E,36.715,57.26,694,163236.201472,4437.45549,N,01056.94055,E,33.340,55.81,498.035000,101.472000,8.042872,163236.30,98528
163236.60,4437.46253,N,01056.95101,E,37.082,57.62,695,163236.610510,4437.45754,N,01056.94486,E,33.343,56.44,409.038000,10.510000,9.432264,163236.70,89490
163237.00,4437.46470,N,01056.95586,E,36.539,58.00,696,163237.004438,4437.46105,N,01056.95245,E,33.112,57.32,393.928000,4.438000,6.842251,163237.40,395562
163237.40,4437.46683,N,01056.96066,E,36.116,58.15,697,163237.407450,4437.46253,N,01056.95572,E,33.071,57.69,403.012000,7.450000,8.107329,163237.70,292550
163237.80,4437.46893,N,01056.96540,E,35.652,58.40,698,163237.807425,4437.46352,N,01056.95789,E,33.113,57.29,399.975000,7.425000,10.279243,163237.90,92575
163238.30,4437.47147,N,01056.97118,E,34.485,58.24,699,163238.305553,4437.46644,N,01056.96439,E,32.765,58.02,498.128000,5.553000,9.544574,163238.50,194447
163238.80,4437.47396,N,01056.97676,E,33.407,57.89,700,163238.806818,4437.46834,N,01056.96866,E,32.097,58.04,501.265000,6.818000,10.698485,163238.90,93182
163239.20,4437.47592,N,01056.98102,E,32.271,56.75,701,163239.207492,4437.47019,N,01056.97285,E,31.392,58.40,400.674000,7.492000,10.901805,163239.30,92508
163239.50,4437.47739,N,01056.98410,E,31.288,56.31,702,163239.501826,4437.47153,N,01056.97591,E,30.585,58.56,294.334000,1.826000,11.137951,163239.60,98174
163239.90,4437.47931,N,01056.98803,E,30.204,55.20,703,163239.901554,4437.47328,N,01056.97987,E,29.522,58.18,399.728000,1.554000,11.443401,163240.00,98446
163240.40,4437.48167,N,01056.99265,E,28.481,53.74,704,163240.409465,4437.47542,N,01056.98459,E,28.195,57.34,507.911000,9.465000,11.835636,163240.50,90535
163240.70,4437.48307,N,01056.99522,E,27.267,52.66,705,163240.706442,4437.47749,N,01056.98902,E,26.619,56.47,296.977000,6.442000,10.509158,163241.00,293558
163241.00,4437.48445,N,01056.99766,E,26.212,51.35,706,163241.011512,4437.47871,N,01056.99152,E,25.692,55.70,305.070000,11.512000,10.797941,163241.30,288488
163241.40,4437.48627,N,01057.00070,E,25.100,49.39,707,163241.414468,4437.48073,N,01056.99546,E,24.375,53.48,402.956000,14.468000,10.388154,163241.80,385532
163241.80,4437.48807,N,01057.00353,E,23.934,47.66,708,163241.812464,4437.48153,N,01056.99694,E,23.860,52.58,397.996000,12.464000,12.282444,163242.00,187536
163242.40,4437.49073,N,01057.00742,E,22.352,45.30,709,163242.414439,4437.48351,N,01057.00041,E,22.246,50.78,601.975000,14.439000,13.546778,163242.50,85561
163242.70,4437.49201,N,01057.00920,E,21.304,44.49,710,163242.708466,4437.48579,N,01057.00409,E,19.955,48.13,294.027000,8.466000,11.629976,163243.10,391534
163243.00,4437.49325,N,01057.01086,E,20.257,43.66,711,163243.100201,4437.48615,N,01057.00466,E,19.607,47.97,391.735000,100.201000,13.290525,163243.20,99799
163243.30,4437.49445,N,01057.01238,E,18.893,42.01,712,163243.303483,4437.48686,N,01057.00575,E,18.812,47.46,203.282000,3.483000,14.207848,163243.40,96517
163243.70,4437.49591,N,01057.01421,E,16.966,41.72,713,163243.710442,4437.48919,N,01057.00914,E,16.383,45.62,406.959000,10.442000,12.547534,163244.10,389558
163243.90,4437.49657,N,01057.01504,E,15.919,42.18,714,163244.100420,4437.49074,N,01057.01129,E,15.181,44.26,389.978000,200.420000,10.863588,163244.60,499580
163244.10,4437.49718,N,01057.01582,E,14.630,42.34,715,163244.604254,4437.49188,N,01057.01282,E,13.717,43.34,503.834000,504.254000,9.863884,163245.00,395746
163244.30,4437.49773,N,01057.01654,E,13.565,43.02,716,163244.997193,4437.49291,N,01057.01418,E,12.210,43.40,392.939000,697.193000,8.961026,163245.40,402807
163244.50,4437.49824,N,01057.01720,E,12.377,42.64,717,163245.401291,4437.49338,N,01057.01478,E,11.394,42.38,404.098000,901.291000,9.036370,163245.60,198709
163244.70,4437.49870,N,01057.01781,E,11.209,43.22,718,163245.596933,4437.49360,N,01057.01507,E,11.002,42.75,195.642000,896.933000,9.487696,163245.70,103067
163244.90,4437.49910,N,01057.01834,E,9.841,43.05,719,163245.706862,4437.49422,N,01057.01586,E,9.608,42.36,109.929000,806.862000,9.074790,163246.00,293138
163245.20,4437.49959,N,01057.01902,E,7.862,43.91,720,163246.002359,4437.49441,N,01057.01609,E,9.168,41.57,295.497000,802.359000,9.640493,163246.10,97641
163245.40,4437.49986,N,01057.01938,E,6.593,44.03,721,163246.097277,4437.49459,N,01057.01632,E,8.831,42.13,94.918000,697.277000,9.810211,163246.20,102723
163245.60,4437.50008,N,01057.01969,E,5.615,44.17,722,163246.206387,4437.49508,N,01057.01694,E,7.628,42.06,109.110000,606.387000,9.303359,163246.50,293613
163246.00,4437.50045,N,01057.02021,E,4.465,45.77,723,163246.500384,4437.49536,N,01057.01730,E,6.938,42.12,293.997000,500.384000,9.473854,163246.70,199616
163246.90,4437.50124,N,01057.02142,E,5.678,47.62,724,163246.908510,4437.49576,N,01057.01780,E,6.351,42.01,408.126000,8.510000,10.214432,163247.00,91490
163247.30,4437.50173,N,01057.02224,E,7.514,50.60,725,163247.305469,4437.49626,N,01057.01844,E,6.018,43.36,396.959000,5.469000,10.201973,163247.40,94531
163247.70,4437.50227,N,01057.02329,E,8.692,54.70,726,163247.712454,4437.49670,N,01057.01900,E,5.231,42.60,406.985000,12.454000,10.403521,163247.80,87546
163248.00,4437.50266,N,01057.02422,E,9.531,60.30,727,163248.011469,4437.49699,N,01057.01938,E,4.689,43.20,299.015000,11.469000,10.609019,163248.10,88531
163248.40,4437.50315,N,01057.02569,E,10.922,66.71,728,163248.407483,4437.49740,N,01057.01994,E,3.730,44.39,396.014000,7.483000,10.796635,163248.60,192517
163248.70,4437.50344,N,01057.02689,E,10.879,71.76,729,163248.705841,4437.49759,N,01057.02020,E,3.011,44.91,298.358000,5.841000,11.028013,163248.90,194159
163249.10,4437.50372,N,01057.02858,E,11.718,78.89,730,163249.109458,4437.49776,N,01057.02047,E,1.998,45.90,403.617000,9.458000,11.313451,163249.30,190542
163249.40,4437.50386,N,01057.03004,E,12.915,83.34,731,163249.406906,4437.49788,N,01057.02064,E,0.761,46.51,297.448000,6.906000,11.439968,163249.80,393094
163249.80,4437.50395,N,01057.03215,E,13.957,87.71,732,163249.808846,4437.49789,N,01057.02066,E,0.287,45.34,401.940000,8.846000,11.754147,163250.00,191154
163250.20,4437.50395,N,01057.03445,E,15.129,91.40,733,163250.211448,4437.49788,N,01057.02067,E,0.070,,402.602000,11.448000,11.993765,163250.30,88552
163250.70,4437.50398,N,01057.03754,E,16.153,88.30,734,163250.705523,4437.49787,N,01057.02064,E,0.190,,494.075000,5.523000,12.419632,163250.80,94477
163251.20,4437.50417,N,01057.04077,E,16.809,83.52,735,163251.213448,4437.49786,N,01057.02063,E,0.077,,507.925000,13.448000,13.180124,163251.30,86552
163251.60,4437.50451,N,01057.04342,E,17.465,77.83,736,163251.610455,4437.49788,N,01057.02065,E,0.421,38.80,397.007000,10.455000,14.079140,163251.70,89545
163251.90,4437.50490,N,01057.04540,E,17.442,73.49,737,163251.908481,4437.49791,N,01057.02071,E,0.583,49.62,298.026000,8.481000,14.945462,163252.10,191519
163252.20,4437.50540,N,01057.04731,E,17.446,68.04,738,163252.206439,4437.49794,N,01057.02076,E,0.566,48.86,297.958000,6.439000,15.980554,163252.40,193561
163252.50,4437.50602,N,01057.04916,E,17.636,63.63,739,163252.505501,4437.49796,N,01057.02079,E,0.665,44.97,299.062000,5.501000,17.218295,163252.60,94499
163252.80,4437.50675,N,01057.05095,E,17.693,58.79,740,163252.809452,4437.49801,N,01057.02089,E,0.969,48.28,303.951000,9.452000,18.566229,163253.00,190548
163253.10,4437.50761,N,01057.05264,E,17.659,53.31,741,163253.104469,4437.49806,N,01057.02096,E,1.244,48.29,295.017000,4.469000,20.117209,163253.20,95531
163253.30,4437.50824,N,01057.05369,E,17.676,49.28,742,163253.305502,4437.49812,N,01057.02106,E,1.752,48.54,201.033000,5.502000,21.184367,163253.40,94498
163253.60,4437.50927,N,01057.05512,E,17.419,43.65,743,163253.606506,4437.49853,N,01057.02170,E,4.196,49.05,301.004000,6.506000,22.314837,163254.10,493494
163253.80,4437.51001,N,01057.05599,E,17.278,39.47,744,163254.102423,4437.49870,N,01057.02198,E,4.908,49.64,495.917000,302.423000,23.339758,163254.30,197577
163254.10,4437.51119,N,01057.05715,E,17.374,34.33,745,163254.304500,4437.49912,N,01057.02271,E,6.518,51.65,202.077000,204.500000,24.666858,163254.70,395500
163254.30,4437.51200,N,01057.05783,E,16.904,30.29,746,163254.698419,4437.49936,N,01057.02317,E,7.336,53.77,393.919000,398.419000,25.655670,163254.90,201581
163254.60,4437.51327,N,01057.05870,E,16.778,25.11,747,163254.901196,4437.49960,N,01057.02367,E,7.862,55.73,202.777000,301.196000,27.452439,163255.10,198804
163254.90,4437.51457,N,01057.05939,E,16.728,19.31,748,163255.099364,4437.49972,N,01057.02394,E,8.200,56.90,198.168000,199.364000,29.528260,163255.20,100636
163255.10,4437.51545,N,01057.05974,E,16.369,15.17,749,163255.204368,4437.49985,N,01057.02423,E,8.571,57.77,105.004000,104.368000,30.834105,163255.30,95632
163255.40,4437.51679,N,01057.06012,E,16.220,9.86,750,163255.408546,4437.50023,N,01057.02516,E,9.494,61.02,204.178000,8.546000,32.453750,163255.60,191454
163255.70,4437.51814,N,01057.06031,E,16.174,4.20,751,163255.710758,4437.50047,N,01057.02585,E,9.917,63.63,302.212000,10.758000,34.359546,163255.80,89242
163256.00,4437.51948,N,01057.06034,E,15.991,359.92,752,163256.016491,4437.50080,N,01057.02696,E,10.350,68.55,305.733000,16.491000,36.055440,163256.10,83509
163256.50,4437.52174,N,01057.06012,E,16.427,354.84,753,163256.508527,4437.50128,N,01057.02925,E,10.194,76.76,492.036000,8.527000,39.045855,163256.70,191473
163257.10,4437.52456,N,01057.05959,E,17.365,350.75,754,163257.108567,4437.50156,N,01057.03181,E,11.983,84.10,600.040000,8.567000,43.441860,163257.30,191433
163257.60,4437.52698,N,01057.05891,E,18.062,347.83,755,163257.612492,4437.50169,N,01057.03382,E,13.532,85.39,503.925000,12.492000,47.476718,163257.70,87508
163258.10,4437.52951,N,01057.05803,E,19.029,344.87,756,163258.106656,4437.50217,N,01057.03901,E,15.369,80.00,494.164000,6.656000,50.992111,163258.60,493344
163258.60,4437.53214,N,01057.05709,E,19.762,345.80,757,163258.611999,4437.50226,N,01057.03960,E,15.489,78.33,505.343000,11.999000,55.626211,163258.70,88001
163259.10,4437.53491,N,01057.05631,E,20.640,349.91,758,163259.101864,4437.50285,N,01057.04260,E,16.330,72.84,489.865000,1.864000,59.559128,163259.20,98136
163259.50,4437.53722,N,01057.05588,E,21.055,353.67,759,163259.505883,4437.50354,N,01057.04508,E,17.227,66.71,404.019000,5.883000,62.502507,163259.60,94117
163259.90,4437.53962,N,01057.05562,E,21.823,356.33,760,163259.908537,4437.50441,N,01057.04750,E,17.438,61.64,402.654000,8.537000,65.298913,163300.00,91463
163300.00,4437.54022,N,01057.05559,E,21.814,357.44,761,163300.010466,4437.50465,N,01057.04808,E,17.318,60.05,101.929000,10.466000,65.959031,163300.10,89534
163300.40,4437.54270,N,01057.05558,E,22.362,0.71,762,163300.411447,4437.50570,N,01057.05034,E,17.359,54.79,400.981000,11.447000,68.588447,163300.50,88553
163300.80,4437.54524,N,01057.05580,E,22.918,4.63,763,163300.810467,4437.50720,N,01057.05291,E,16.964,47.77,399.020000,10.467000,70.502981,163301.00,189533
163301.20,4437.54781,N,01057.05628,E,23.448,8.81,764,163301.213516,4437.50819,N,01057.05429,E,16.634,44.38,403.049000,13.516000,73.428174,163301.30,86484
163302.00,4437.55289,N,01057.05798,E,23.615,15.97,766,163302.010460,4437.51325,N,01057.05882,E,17.198,23.31,796.944000,10.460000,73.463219,163302.60,589540
163302.50,4437.55605,N,01057.05949,E,24.200,19.65,767,163302.601264,4437.51416,N,01057.05930,E,17.467,20.44,590.804000,101.264000,77.632613,163302.80,198736
163302.90,4437.55859,N,01057.06083,E,24.507,21.14,768,163302.909457,4437.51556,N,01057.05989,E,17.315,15.57,308.193000,9.457000,79.745800,163303.10,190543
163303.40,4437.56184,N,01057.06265,E,25.296,21.63,769,163303.410565,4437.51794,N,01057.06051,E,17.262,7.76,501.108000,10.565000,81.360186,163303.60,189435
163303.80,4437.56449,N,01057.06413,E,25.828,21.68,770,163303.811495,4437.51985,N,01057.06069,E,17.071,1.93,400.930000,11.495000,82.735542,163304.00,188505
163304.20,4437.56717,N,01057.06565,E,26.223,21.90,771,163304.215443,4437.52126,N,01057.06067,E,16.798,358.42,403.948000,15.443000,85.095930,163304.30,84557
163304.60,4437.56990,N,01057.06720,E,26.512,21.92,772,163304.607924,4437.52314,N,01057.06041,E,17.196,352.53,392.481000,7.924000,86.682148,163304.70,92076
163305.00,4437.57265,N,01057.06880,E,26.972,22.35,773,163305.012486,4437.52556,N,01057.05976,E,18.003,347.04,404.562000,12.486000,87.312138,163305.20,187514
163305.40,4437.57544,N,01057.07042,E,27.137,22.65,774,163305.415512,4437.52808,N,01057.05886,E,19.101,345.15,403.026000,15.512000,87.839201,163305.70,284488
163305.80,4437.57825,N,01057.07208,E,27.560,22.95,775,163305.812517,4437.52913,N,01057.05845,E,19.625,344.46,397.005000,12.517000,91.124509,163305.90,87483
163306.20,4437.58108,N,01057.07381,E,27.856,23.69,776,163306.213442,4437.53190,N,01057.05735,E,21.242,344.46,400.925000,13.442000,91.278102,163306.40,186558
163306.70,4437.58465,N,01057.07602,E,28.300,23.98,777,163306.707524,4437.53429,N,01057.05652,E,22.536,346.97,494.082000,7.524000,93.515040,163306.80,92476
163307.00,4437.58681,N,01057.07739,E,28.535,24.05,778,163307.015533,4437.53620,N,01057.05602,E,23.446,350.40,308.009000,15.533000,94.014479,163307.10,84467
163307.30,4437.58898,N,01057.07879,E,28.842,24.55,779,163307.306586,4437.53820,N,01057.05567,E,24.483,353.54,291.053000,6.586000,94.366384,163307.40,93414
163307.60,4437.59118,N,01057.08022,E,29.162,24.75,780,163307.613432,4437.54030,N,01057.05550,E,25.398,357.75,306.846000,13.432000,94.588074,163307.70,86568
163308.00,4437.59412,N,01057.08217,E,29.449,25.59,781,163308.010467,4437.54399,N,01057.05566,E,27.134,4.08,397.035000,10.467000,93.247342,163308.20,189533
163308.30,4437.59636,N,01057.08367,E,29.745,25.73,782,163308.311493,4437.54630,N,01057.05602,E,28.019,7.23,301.026000,11.493000,93.148293,163308.50,188507
163308.60,4437.59861,N,01057.08519,E,30.002,25.99,783,163308.612531,4437.54786,N,01057.05638,E,28.660,9.56,301.038000,12.531000,94.453551,163308.70,87469
163308.90,4437.60086,N,01057.08673,E,30.220,25.98,784,163308.907845,4437.55024,N,01057.05710,E,29.464,12.99,295.314000,7.845000,94.236820,163309.00,92155
163309.20,4437.60314,N,01057.08828,E,30.384,25.95,785,163309.214457,4437.55267,N,01057.05802,E,30.482,16.12,306.612000,14.457000,93.978379,163309.30,85543
163309.50,4437.60543,N,01057.08983,E,30.555,25.81,786,163309.511904,4437.55762,N,01057.06034,E,31.960,19.33,297.447000,11.904000,89.049825,163309.90,388096
163309.90,4437.60850,N,01057.09191,E,30.604,25.75,787,163309.904863,4437.55846,N,01057.06077,E,32.129,19.73,392.959000,4.863000,93.211688,163310.00,95137
163310.20,4437.61081,N,01057.09348,E,30.765,25.97,788,163310.206497,4437.56189,N,01057.06255,E,33.263,20.31,301.634000,6.497000,91.140350,163310.40,193503
163310.50,4437.61313,N,01057.09503,E,30.926,25.39,789,163310.510490,4437.56364,N,01057.06348,E,33.782,20.88,303.993000,10.490000,92.210344,163310.60,89510
163310.80,4437.61545,N,01057.09660,E,30.997,25.38,790,163310.815481,4437.56885,N,01057.06634,E,33.608,21.77,304.991000,15.481000,86.843034,163311.20,384519
163311.10,4437.61779,N,01057.09817,E,31.048,25.61,791,163311.202486,4437.56973,N,01057.06682,E,33.968,21.33,387.005000,102.486000,89.568380,163311.30,97514
163311.40,4437.62015,N,01057.09973,E,31.310,25.26,792,163311.410502,4437.57238,N,01057.06831,E,34.425,21.94,208.016000,10.502000,89.036208,163311.60,189498
163311.70,4437.62252,N,01057.10128,E,31.460,25.06,793,163311.708581,4437.57506,N,01057.06982,E,34.886,22.01,298.079000,8.581000,88.466280,163311.90,191419
163312.00,4437.62490,N,01057.10284,E,31.641,25.05,794,163312.012480,4437.57689,N,01057.07086,E,35.503,22.04,303.899000,12.480000,89.496534,163312.10,87520
163312.30,4437.62730,N,01057.10439,E,31.721,25.01,795,163312.305601,4437.57966,N,01057.07246,E,36.062,22.59,293.121000,5.601000,88.813219,163312.40,94399
163312.60,4437.62970,N,01057.10596,E,31.744,24.98,796,163312.614476,4437.58248,N,01057.07410,E,36.874,22.52,308.875000,14.476000,88.037176,163312.70,85524
163313.00,4437.63292,N,01057.10805,E,31.944,24.99,797,163313.006552,4437.58730,N,01057.07693,E,38.107,22.74,392.076000,6.552000,85.065377,163313.20,193448
163313.40,4437.63615,N,01057.11015,E,32.025,24.89,798,163313.411535,4437.59225,N,01057.07991,E,39.235,23.28,404.983000,11.535000,81.867992,163313.70,288465
163313.70,4437.63858,N,01057.11173,E,32.237,24.96,799,163313.708536,4437.59325,N,01057.08051,E,39.342,23.28,297.001000,8.536000,84.534590,163313.80,91464
163314.00,4437.64101,N,01057.11334,E,32.320,25.51,800,163314.012489,4437.59630,N,01057.08237,E,39.970,23.49,303.953000,12.489000,83.384337,163314.10,87511
163314.30,4437.64345,N,01057.11498,E,32.468,25.76,801,163314.304500,4437.60358,N,01057.08681,E,41.041,23.58,292.011000,4.500000,74.376591,163314.80,495500
163314.60,4437.64589,N,01057.11665,E,32.593,26.02,802,163314.802519,4437.60671,N,01057.08874,E,40.975,23.66,498.019000,202.519000,73.097288,163315.10,297481
163314.90,4437.64834,N,01057.11832,E,32.740,25.86,803,163315.102254,4437.61086,N,01057.09132,E,40.756,23.87,299.735000,202.254000,69.936156,163315.50,397746
163315.30,4437.65161,N,01057.12057,E,32.774,26.18,804,163315.501397,4437.61704,N,01057.09517,E,40.567,23.92,399.143000,201.397000,64.523833,163316.10,598603
163315.60,4437.65405,N,01057.12228,E,32.717,26.40,805,163316.099499,4437.61807,N,01057.09582,E,40.475,24.06,598.102000,499.499000,67.156413,163316.20,100501
163315.90,4437.65650,N,01057.12399,E,32.913,26.62,806,163316.201230,4437.62012,N,01057.09711,E,40.468,24.19,101.731000,301.230000,67.907533,163316.40,198770
163316.20,4437.65894,N,01057.12572,E,32.687,26.96,807,163316.403439,4437.62318,N,01057.09905,E,40.377,24.43,202.209000,203.439000,66.759213,163316.70,296561
163316.60,4437.66219,N,01057.12806,E,32.878,27.30,808,163316.701229,4437.62421,N,01057.09970,E,40.386,24.33,297.790000,101.229000,70.904906,163316.80,98771
163316.90,4437.66464,N,01057.12983,E,32.994,27.39,809,163316.908644,4437.62725,N,01057.10165,E,40.018,24.61,207.415000,8.644000,69.812966,163317.10,191356
163317.20,4437.66709,N,01057.13161,E,33.079,27.73,810,163317.211490,4437.63030,N,01057.10360,E,40.322,24.58,302.846000,11.490000,68.703095,163317.40,188510
163317.50,4437.66954,N,01057.13341,E,33.261,27.88,811,163317.509487,4437.63235,N,01057.10493,E,40.546,24.91,297.997000,9.487000,69.456229,163317.60,90513
163317.80,4437.67199,N,01057.13524,E,33.254,27.89,812,163317.812475,4437.63648,N,01057.10762,E,41.104,25.07,302.988000,12.475000,66.334701,163318.00,187525
163318.10,4437.67446,N,01057.13704,E,33.429,27.70,813,163318.110499,4437.63856,N,01057.10899,E,41.398,25.21,298.024000,10.499000,67.068053,163318.20,89501
163318.50,4437.67774,N,01057.13948,E,33.463,27.86,814,163318.500531,4437.64596,N,01057.11393,E,42.557,25.80,390.032000,0.531000,59.398881,163318.90,399469
163318.90,4437.68103,N,01057.14193,E,33.565,28.03,815,163318.905870,4437.64702,N,01057.11466,E,42.731,25.95,405.339000,5.870000,63.564042,163319.00,94130
163319.20,4437.68349,N,01057.14379,E,33.475,28.34,816,163319.207889,4437.65026,N,01057.11687,E,43.185,26.04,302.019000,7.889000,62.117048,163319.30,92111
163319.50,4437.68596,N,01057.14566,E,33.612,28.35,817,163319.508661,4437.65460,N,01057.11986,E,43.576,26.28,300.772000,8.661000,58.637146,163319.70,191339
163319.80,4437.68842,N,01057.14753,E,33.609,28.39,818,163319.805474,4437.66006,N,01057.12366,E,43.992,26.59,296.813000,5.474000,53.049527,163320.20,394526
163320.10,4437.69089,N,01057.14940,E,33.796,28.45,819,163320.199321,4437.66225,N,01057.12520,E,44.009,26.72,393.847000,99.321000,53.577158,163320.40,200679
163320.40,4437.69336,N,01057.15129,E,33.793,28.67,820,163320.408462,4437.66443,N,01057.12675,E,44.170,26.92,209.141000,8.462000,54.123574,163320.60,191538
