UTC,Latitude_raw,Latitude_dir,Longitude_raw,Longitude_dir,speed_raw,heading_raw,seq_num,trig_S,trig_H,trig_D,trig_TO
163035.900000,4436.972070,N,1056.374160,E,35.190000,224.070000,349,0,0,1,0
163036.200000,4436.969960,N,1056.371290,E,35.180000,224.310000,350,0,0,1,0
163036.600000,4436.967170,N,1056.367450,E,35.157000,224.520000,351,0,0,1,0
163037.000000,4436.964410,N,1056.363600,E,35.112000,224.950000,352,0,0,1,0
163037.400000,4436.961670,N,1056.359740,E,34.859000,225.230000,353,0,0,1,0
163037.800000,4436.958950,N,1056.355880,E,34.994000,225.510000,354,0,0,1,0
163038.200000,4436.956240,N,1056.352000,E,34.885000,225.830000,355,0,0,1,0
163038.600000,4436.953530,N,1056.348110,E,34.997000,225.940000,356,0,0,1,0
163039.000000,4436.950830,N,1056.344190,E,35.051000,226.140000,357,0,0,1,0
163039.400000,4436.948130,N,1056.340260,E,35.017000,226.000000,358,0,0,1,0
163039.800000,4436.945420,N,1056.336300,E,35.260000,226.140000,359,0,0,1,0
163040.200000,4436.942730,N,1056.332340,E,35.241000,226.180000,360,0,0,1,0
163040.600000,4436.940040,N,1056.328400,E,35.003000,226.200000,361,0,0,1,0
163041.000000,4436.937350,N,1056.324490,E,35.289000,226.190000,362,0,0,1,0
163041.400000,4436.934650,N,1056.320610,E,34.874000,225.790000,363,0,0,1,0
163041.800000,4436.931950,N,1056.316760,E,34.706000,225.460000,364,0,0,1,0
163042.200000,4436.929260,N,1056.312940,E,34.391000,225.280000,365,0,0,1,0
163042.600000,4436.926580,N,1056.309150,E,34.205000,225.340000,366,0,0,1,0
163043.000000,4436.923940,N,1056.305370,E,33.931000,225.690000,367,0,0,1,0
163043.400000,4436.921320,N,1056.301610,E,33.690000,225.730000,368,0,0,1,0
163043.800000,4436.918720,N,1056.297870,E,33.441000,225.480000,369,0,0,1,0
163044.200000,4436.916170,N,1056.294190,E,32.954000,225.850000,370,0,0,1,0
163044.600000,4436.913670,N,1056.290580,E,32.212000,225.680000,371,0,0,1,0
163045.000000,4436.911210,N,1056.287040,E,31.677000,225.400000,372,0,0,1,0
163045.400000,4436.908770,N,1056.283540,E,31.190000,225.560000,373,0,0,1,0
163045.800000,4436.906350,N,1056.280090,E,30.966000,225.540000,374,0,0,1,0
163046.200000,4436.903950,N,1056.276670,E,30.798000,225.440000,375,0,0,1,0
163046.600000,4436.901580,N,1056.273290,E,30.336000,225.820000,376,0,0,1,0
163047.100000,4436.898630,N,1056.269140,E,30.078000,225.000000,377,0,0,1,0
163047.500000,4436.896290,N,1056.265870,E,29.600000,224.810000,378,0,0,1,0
163047.900000,4436.893960,N,1056.262650,E,29.547000,224.300000,379,0,0,1,0
163048.400000,4436.891060,N,1056.258710,E,28.960000,223.950000,380,0,0,1,0
163048.800000,4436.888770,N,1056.255640,E,28.321000,223.630000,381,0,0,1,0
163049.200000,4436.886500,N,1056.252650,E,27.841000,223.290000,382,0,0,1,0
163049.600000,4436.884260,N,1056.249740,E,27.282000,222.500000,383,0,0,1,0
163050.000000,4436.882060,N,1056.246930,E,26.588000,222.220000,384,0,0,1,0
163050.400000,4436.879850,N,1056.244250,E,26.029000,220.200000,385,0,0,1,0
163050.900000,4436.877070,N,1056.241140,E,25.325000,217.680000,386,0,0,1,0
163051.300000,4436.874810,N,1056.238870,E,24.856000,214.890000,387,0,0,1,0
163051.700000,4436.872520,N,1056.236800,E,24.372000,212.210000,388,0,0,1,0
163052.100000,4436.870230,N,1056.234880,E,23.999000,210.310000,389,0,0,1,0
163052.500000,4436.867940,N,1056.233110,E,23.480000,208.270000,390,0,0,1,0
163052.900000,4436.865670,N,1056.231450,E,22.840000,207.040000,391,0,0,1,0
163053.300000,4436.863430,N,1056.229910,E,22.185000,205.980000,392,0,0,1,0
163053.700000,4436.861250,N,1056.228460,E,21.479000,205.040000,393,0,0,1,0
163054.100000,4436.859160,N,1056.227110,E,20.372000,204.680000,394,1,0,0,0
163054.500000,4436.857200,N,1056.225840,E,19.206000,205.010000,395,1,0,0,0
163054.900000,4436.855360,N,1056.224650,E,17.960000,204.890000,396,1,0,0,0
163055.300000,4436.853670,N,1056.223480,E,16.776000,206.530000,397,1,0,0,0
163055.800000,4436.851720,N,1056.222000,E,15.797000,209.840000,398,1,0,0,0
163056.200000,4436.850290,N,1056.220710,E,15.022000,213.860000,399,0,1,0,0
163056.600000,4436.849020,N,1056.219400,E,13.672000,217.360000,400,1,0,0,0
163057.000000,4436.847900,N,1056.218050,E,13.125000,222.410000,401,0,1,0,0
163057.400000,4436.846940,N,1056.216670,E,12.257000,227.170000,402,0,1,0,0
163057.800000,4436.846120,N,1056.215240,E,11.515000,232.460000,403,0,1,0,0
163058.200000,4436.845420,N,1056.213810,E,11.093000,237.010000,404,0,1,0,0
163058.600000,4436.844820,N,1056.212330,E,10.863000,241.690000,405,0,1,0,0
163059.000000,4436.844320,N,1056.210800,E,10.716000,246.660000,406,0,1,0,0
163059.500000,4436.843790,N,1056.208760,E,11.297000,251.170000,407,0,1,0,0
163100.000000,4436.843310,N,1056.206550,E,12.165000,253.880000,408,0,0,0,1
163100.500000,4436.842770,N,1056.204160,E,13.149000,251.390000,409,1,0,0,0
163101.000000,4436.842070,N,1056.201710,E,13.720000,246.660000,410,0,1,0,0
163101.400000,4436.841370,N,1056.199760,E,14.055000,241.760000,411,0,1,0,0
163101.900000,4436.840300,N,1056.197390,E,14.563000,235.650000,412,0,1,0,0
163102.300000,4436.839290,N,1056.195570,E,14.952000,230.640000,413,0,1,0,0
163102.700000,4436.838130,N,1056.193840,E,15.221000,225.320000,414,0,1,0,0
163103.000000,4436.837170,N,1056.192630,E,15.479000,221.000000,415,0,1,0,0
163103.400000,4436.835800,N,1056.191140,E,15.585000,216.050000,416,0,1,0,0
163103.800000,4436.834310,N,1056.189860,E,15.786000,209.690000,417,0,1,0,0
163104.200000,4436.832710,N,1056.188790,E,15.969000,203.370000,418,0,1,0,0
163104.500000,4436.831440,N,1056.188150,E,16.216000,198.290000,419,0,1,0,0
163104.800000,4436.830120,N,1056.187660,E,16.379000,193.530000,420,0,1,0,0
163105.100000,4436.828750,N,1056.187310,E,16.736000,189.190000,421,0,1,0,0
163105.400000,4436.827350,N,1056.187120,E,16.868000,184.540000,422,0,1,0,0
163105.700000,4436.825940,N,1056.187090,E,17.111000,179.560000,423,0,1,0,0
163106.000000,4436.824510,N,1056.187220,E,17.287000,175.040000,424,0,1,0,0
163106.300000,4436.823090,N,1056.187530,E,17.211000,170.300000,425,0,1,0,0
163106.600000,4436.821690,N,1056.188000,E,17.277000,165.670000,426,0,1,0,0
163106.900000,4436.820330,N,1056.188630,E,17.221000,160.830000,427,0,1,0,0
163107.200000,4436.819000,N,1056.189420,E,17.293000,156.190000,428,0,1,0,0
163107.500000,4436.817730,N,1056.190350,E,17.313000,151.790000,429,0,1,0,0
163107.900000,4436.816150,N,1056.191840,E,17.122000,144.150000,430,0,1,0,0
163108.300000,4436.814670,N,1056.193530,E,17.166000,139.360000,431,0,1,0,0
163108.600000,4436.813650,N,1056.194950,E,17.308000,134.370000,432,0,1,0,0
163108.900000,4436.812710,N,1056.196460,E,17.328000,130.210000,433,0,1,0,0
163109.400000,4436.811320,N,1056.199240,E,17.532000,122.930000,434,0,1,0,0
163109.800000,4436.810430,N,1056.201600,E,17.271000,116.250000,435,0,1,0,0
163110.100000,4436.809880,N,1056.203450,E,17.111000,111.670000,436,0,1,0,0
163110.400000,4436.809440,N,1056.205340,E,17.040000,107.170000,437,0,1,0,0
163110.700000,4436.809120,N,1056.207280,E,17.023000,102.120000,438,0,1,0,0
163111.000000,4436.808920,N,1056.209250,E,16.948000,97.640000,439,0,1,0,0
163111.300000,4436.808830,N,1056.211250,E,17.213000,92.350000,440,0,1,0,0
163111.600000,4436.808860,N,1056.213270,E,17.368000,87.470000,441,0,1,0,0
163112.000000,4436.809080,N,1056.215970,E,17.432000,81.480000,442,0,1,0,0
163112.400000,4436.809510,N,1056.218660,E,17.723000,75.730000,443,0,1,0,0
163112.800000,4436.810160,N,1056.221300,E,17.934000,69.290000,444,0,1,0,0
163113.200000,4436.811010,N,1056.223820,E,17.991000,63.160000,445,0,1,0,0
163113.500000,4436.811770,N,1056.225630,E,17.926000,58.100000,446,0,1,0,0
163113.800000,4436.812650,N,1056.227350,E,18.103000,53.250000,447,0,1,0,0
163114.100000,4436.813630,N,1056.228960,E,18.096000,48.660000,448,0,1,0,0
163114.400000,4436.814710,N,1056.230450,E,18.092000,43.700000,449,0,1,0,0
163114.700000,4436.815880,N,1056.231830,E,18.210000,38.530000,450,0,1,0,0
163115.000000,4436.817130,N,1056.233050,E,18.152000,33.600000,451,0,1,0,0
163115.400000,4436.818910,N,1056.234440,E,18.232000,26.770000,452,0,1,0,0
163115.700000,4436.820320,N,1056.235290,E,18.412000,21.830000,453,0,1,0,0
163116.000000,4436.821780,N,1056.235960,E,18.428000,16.920000,454,0,1,0,0
163116.400000,4436.823800,N,1056.236590,E,18.595000,10.670000,455,0,1,0,0
163116.700000,4436.825350,N,1056.236840,E,18.676000,5.740000,456,0,1,0,0
163117.000000,4436.826920,N,1056.236900,E,18.710000,0.900000,457,0,1,0,0
163117.400000,4436.829000,N,1056.236680,E,18.828000,353.760000,458,0,1,0,0
163117.800000,4436.831090,N,1056.236160,E,19.043000,348.000000,459,0,1,0,0
163118.200000,4436.833130,N,1056.235380,E,19.026000,343.680000,460,0,1,0,0
163118.700000,4436.835650,N,1056.234190,E,19.113000,340.660000,461,0,0,1,0
163119.200000,4436.838180,N,1056.232980,E,19.200000,341.340000,462,0,0,1,0
163119.700000,4436.840750,N,1056.231920,E,19.281000,344.860000,463,0,0,1,0
163120.200000,4436.843400,N,1056.231120,E,19.419000,349.270000,464,0,1,1,0
163120.600000,4436.845560,N,1056.230690,E,19.584000,353.130000,465,0,0,1,0
163121.000000,4436.847760,N,1056.230460,E,19.916000,356.530000,466,0,0,1,0
163121.500000,4436.850540,N,1056.230490,E,20.010000,1.380000,467,0,1,1,0
163121.900000,4436.852790,N,1056.230730,E,20.286000,4.740000,468,0,0,1,0
163122.300000,4436.855030,N,1056.231160,E,20.192000,8.390000,469,0,0,1,0
163122.700000,4436.857260,N,1056.231780,E,20.537000,12.400000,470,0,1,1,0
163123.100000,4436.859470,N,1056.232600,E,20.431000,15.720000,471,0,0,1,0
163123.500000,4436.861680,N,1056.233580,E,20.925000,18.570000,472,0,0,1,0
163124.000000,4436.864420,N,1056.235040,E,21.143000,22.170000,473,0,0,1,0
163124.400000,4436.866590,N,1056.236370,E,21.392000,24.110000,474,0,0,1,0
163124.800000,4436.868740,N,1056.237840,E,21.456000,26.490000,475,0,0,1,0
163125.300000,4436.871390,N,1056.239840,E,21.896000,29.320000,476,0,0,1,0
163125.900000,4436.874500,N,1056.242540,E,22.125000,32.760000,477,0,0,1,0
163126.400000,4436.877010,N,1056.245020,E,22.086000,36.530000,478,0,0,1,0
163126.900000,4436.879440,N,1056.247750,E,22.534000,39.610000,479,0,0,1,0
163127.500000,4436.882270,N,1056.251330,E,23.187000,43.250000,480,0,0,1,0
163128.000000,4436.884590,N,1056.254490,E,23.591000,44.750000,481,0,0,1,0
163128.500000,4436.886950,N,1056.257730,E,23.913000,44.570000,482,0,0,1,0
163129.000000,4436.889340,N,1056.261020,E,24.237000,44.550000,483,0,0,1,0
163129.600000,4436.892240,N,1056.265040,E,24.654000,44.990000,484,0,0,1,0
163130.100000,4436.894680,N,1056.268430,E,24.920000,44.980000,485,0,0,1,0
163130.600000,4436.897110,N,1056.271870,E,25.039000,45.250000,486,0,0,1,0
163131.100000,4436.899540,N,1056.275360,E,25.123000,45.920000,487,0,0,1,0
163131.600000,4436.902000,N,1056.278890,E,25.335000,45.280000,488,0,0,1,0
163132.100000,4436.904440,N,1056.282480,E,25.644000,46.370000,489,0,0,1,0
163132.600000,4436.906940,N,1056.286080,E,26.176000,45.560000,490,0,0,1,0
163133.100000,4436.909430,N,1056.289700,E,25.744000,46.130000,491,0,0,1,0
163133.600000,4436.911930,N,1056.293320,E,26.102000,45.910000,492,0,0,1,0
163134.100000,4436.914460,N,1056.296980,E,26.574000,45.900000,493,0,0,1,0
163134.600000,4436.917040,N,1056.300750,E,27.152000,46.490000,494,0,0,1,0
163135.100000,4436.919650,N,1056.304630,E,27.870000,46.750000,495,0,0,1,0
163135.500000,4436.921790,N,1056.307800,E,28.157000,46.840000,496,0,0,1,0
163136.000000,4436.924500,N,1056.311860,E,28.799000,46.830000,497,0,0,1,0
163136.400000,4436.926720,N,1056.315160,E,29.401000,46.740000,498,0,0,1,0
163136.900000,4436.929570,N,1056.319360,E,30.009000,46.460000,499,0,0,1,0
163137.300000,4436.931890,N,1056.322780,E,30.458000,46.410000,500,0,0,1,0
163137.700000,4436.934250,N,1056.326240,E,30.931000,46.190000,501,0,0,1,0
163138.100000,4436.936650,N,1056.329740,E,31.281000,46.260000,502,0,0,1,0
163138.500000,4436.939080,N,1056.333260,E,31.668000,45.900000,503,0,0,1,0
163138.900000,4436.941540,N,1056.336800,E,31.781000,45.860000,504,0,0,1,0
163139.500000,4436.945240,N,1056.342130,E,31.986000,45.600000,505,0,0,1,0
163139.900000,4436.947720,N,1056.345700,E,32.043000,45.870000,506,0,0,1,0
163140.300000,4436.950210,N,1056.349290,E,32.213000,45.960000,507,0,0,1,0
163140.800000,4436.953320,N,1056.353780,E,32.211000,46.040000,508,0,0,1,0
163141.200000,4436.955810,N,1056.357420,E,32.566000,46.400000,509,0,0,1,0
163141.600000,4436.958310,N,1056.361070,E,32.664000,46.360000,510,0,0,1,0
163142.100000,4436.961450,N,1056.365740,E,33.276000,46.870000,511,0,0,1,0
163142.500000,4436.964000,N,1056.369560,E,33.540000,47.050000,512,0,0,1,0
163142.900000,4436.966580,N,1056.373450,E,34.382000,47.080000,513,0,0,1,0
163143.300000,4436.969190,N,1056.377390,E,34.700000,47.230000,514,0,0,1,0
163143.700000,4436.971860,N,1056.381390,E,35.312000,46.970000,515,0,0,1,0
163144.100000,4436.974560,N,1056.385440,E,35.681000,46.920000,516,0,0,1,0
163144.500000,4436.977280,N,1056.389510,E,36.045000,46.800000,517,0,0,1,0
163145.000000,4436.980720,N,1056.394640,E,36.386000,46.880000,518,0,0,1,0
163145.400000,4436.983510,N,1056.398780,E,36.804000,46.580000,519,0,0,1,0
163145.700000,4436.985630,N,1056.401910,E,37.102000,46.460000,520,0,0,1,0
163146.100000,4436.988460,N,1056.406120,E,37.295000,46.720000,521,0,0,1,0
163146.400000,4436.990610,N,1056.409300,E,37.530000,46.670000,522,0,0,1,0
163146.700000,4436.992760,N,1056.412510,E,37.789000,46.820000,523,0,0,1,0
163147.000000,4436.994940,N,1056.415740,E,38.038000,46.580000,524,0,0,1,0
163147.300000,4436.997120,N,1056.418980,E,38.225000,46.460000,525,0,0,1,0
163147.600000,4436.999300,N,1056.422240,E,38.247000,46.580000,526,0,0,1,0
163147.900000,4437.001490,N,1056.425500,E,38.357000,46.710000,527,0,0,1,0
163148.400000,4437.005170,N,1056.430920,E,38.480000,46.760000,528,0,0,1,0
163148.700000,4437.007380,N,1056.434180,E,38.471000,46.520000,529,0,0,1,0
163149.200000,4437.011030,N,1056.439640,E,38.693000,46.730000,530,0,0,1,0
163149.600000,4437.013990,N,1056.443990,E,38.554000,46.130000,531,0,0,1,0
163149.900000,4437.016210,N,1056.447250,E,38.701000,46.350000,532,0,0,1,0
163150.200000,4437.018450,N,1056.450510,E,38.876000,45.900000,533,0,0,1,0
163150.600000,4437.021460,N,1056.454840,E,38.797000,45.710000,534,0,0,1,0
163151.000000,4437.024480,N,1056.459190,E,39.122000,45.760000,535,0,0,1,0
163151.300000,4437.026780,N,1056.462430,E,39.369000,45.110000,536,0,0,1,0
163151.700000,4437.029860,N,1056.466750,E,39.416000,44.970000,537,0,0,1,0
163152.000000,4437.032200,N,1056.469970,E,39.291000,44.470000,538,0,0,1,0
163152.300000,4437.034560,N,1056.473180,E,39.447000,44.150000,539,0,0,1,0
163152.600000,4437.036920,N,1056.476380,E,39.603000,43.970000,540,0,0,1,0
163152.900000,4437.039310,N,1056.479580,E,39.700000,43.550000,541,0,0,1,0
163153.200000,4437.041710,N,1056.482780,E,39.976000,43.420000,542,0,0,1,0
163153.500000,4437.044130,N,1056.485950,E,39.894000,43.130000,543,0,0,1,0
163153.800000,4437.046580,N,1056.489120,E,40.052000,42.730000,544,0,0,1,0
163154.100000,4437.049040,N,1056.492270,E,40.113000,42.200000,545,0,0,1,0
163154.400000,4437.051550,N,1056.495370,E,40.192000,41.350000,546,0,0,1,0
163154.700000,4437.054100,N,1056.498450,E,40.312000,40.360000,547,0,0,1,0
163155.100000,4437.057570,N,1056.502480,E,40.497000,39.370000,548,0,0,1,0
163155.400000,4437.060200,N,1056.505450,E,40.459000,38.510000,549,0,0,1,0
163155.700000,4437.062880,N,1056.508360,E,40.670000,37.680000,550,0,0,1,0
163156.100000,4437.066500,N,1056.512200,E,40.718000,37.020000,551,0,0,1,0
163156.600000,4437.071090,N,1056.516960,E,40.961000,36.370000,552,0,0,1,0
163156.900000,4437.073850,N,1056.519810,E,41.064000,36.380000,553,0,0,1,0
163157.200000,4437.076630,N,1056.522640,E,41.227000,35.700000,554,0,0,1,0
163157.500000,4437.079420,N,1056.525440,E,41.335000,35.590000,555,0,0,1,0
163157.800000,4437.082230,N,1056.528260,E,41.549000,35.660000,556,0,0,1,0
163158.100000,4437.084990,N,1056.531130,E,41.554000,36.750000,557,0,0,1,0
163158.400000,4437.087810,N,1056.533960,E,41.557000,35.760000,558,0,0,1,0
163158.700000,4437.090590,N,1056.536840,E,41.433000,36.520000,559,0,0,1,0
163159.000000,4437.093390,N,1056.539710,E,41.634000,36.180000,560,0,0,1,0
163159.400000,4437.097110,N,1056.543550,E,41.771000,36.200000,561,0,0,1,0
163159.700000,4437.099910,N,1056.546430,E,41.640000,36.450000,562,0,0,1,0
163200.200000,4437.104560,N,1056.551200,E,41.273000,35.890000,563,0,0,1,1
163200.500000,4437.107330,N,1056.554060,E,41.332000,36.300000,564,0,0,1,0
163200.800000,4437.110090,N,1056.556920,E,41.160000,36.270000,565,0,0,1,0
163201.100000,4437.112850,N,1056.559750,E,41.094000,36.340000,566,0,0,1,0
163201.400000,4437.115600,N,1056.562590,E,40.844000,36.360000,567,0,0,1,0
163201.700000,4437.118400,N,1056.565390,E,41.098000,35.540000,568,0,0,1,0
163202.000000,4437.121230,N,1056.568180,E,41.387000,35.330000,569,0,0,1,0
163202.300000,4437.124070,N,1056.570980,E,41.420000,35.410000,570,0,0,1,0
163202.700000,4437.127830,N,1056.574730,E,41.865000,34.990000,571,0,0,1,0
163203.000000,4437.130680,N,1056.577540,E,41.929000,34.490000,572,0,0,1,0
163203.300000,4437.133520,N,1056.580350,E,41.986000,34.870000,573,0,0,1,0
163203.600000,4437.136410,N,1056.583110,E,41.961000,34.270000,574,0,0,1,0
163203.900000,4437.139310,N,1056.585870,E,42.107000,33.880000,575,0,0,1,0
163204.200000,4437.142210,N,1056.588650,E,42.289000,34.190000,576,0,0,1,0
163204.500000,4437.145160,N,1056.591440,E,42.846000,33.810000,577,0,0,1,0
163204.800000,4437.148130,N,1056.594230,E,43.007000,33.810000,578,0,0,1,0
163205.100000,4437.151140,N,1056.597040,E,43.539000,33.580000,579,0,0,1,0
163205.400000,4437.154180,N,1056.599860,E,43.908000,33.380000,580,0,0,1,0
163205.700000,4437.157250,N,1056.602710,E,44.356000,33.580000,581,0,0,1,0
163206.200000,4437.162410,N,1056.607580,E,45.024000,34.040000,582,0,0,1,0
163206.500000,4437.165540,N,1056.610560,E,45.525000,34.250000,583,0,0,1,0
163206.800000,4437.168680,N,1056.613580,E,45.728000,34.370000,584,0,0,1,0
163207.100000,4437.171860,N,1056.616650,E,46.370000,34.670000,585,0,0,1,0
163207.500000,4437.176130,N,1056.620800,E,46.937000,34.650000,586,0,0,1,0
163207.700000,4437.178270,N,1056.622910,E,47.273000,35.060000,587,0,0,1,0
163207.900000,4437.180430,N,1056.625040,E,47.570000,35.080000,588,0,0,1,0
163208.200000,4437.183680,N,1056.628280,E,47.886000,35.520000,589,0,0,1,0
163208.400000,4437.185850,N,1056.630480,E,48.221000,35.610000,590,0,0,1,0
163208.600000,4437.188040,N,1056.632690,E,48.562000,36.040000,591,0,0,1,0
163208.900000,4437.191330,N,1056.636050,E,48.977000,36.130000,592,0,0,1,0
163209.100000,4437.193530,N,1056.638290,E,49.170000,36.110000,593,0,0,1,0
163209.300000,4437.195750,N,1056.640560,E,49.499000,36.140000,594,0,0,1,0
163209.500000,4437.197980,N,1056.642840,E,49.801000,36.220000,595,0,0,1,0
163209.700000,4437.200230,N,1056.645140,E,50.012000,36.240000,596,0,0,1,0
163209.900000,4437.202480,N,1056.647450,E,50.309000,36.270000,597,0,0,1,0
163210.100000,4437.204740,N,1056.649780,E,50.492000,36.350000,598,0,0,1,0
163210.300000,4437.207010,N,1056.652130,E,50.783000,36.200000,599,0,0,1,0
163210.500000,4437.209300,N,1056.654490,E,51.193000,36.250000,600,0,0,1,0
163210.700000,4437.211610,N,1056.656840,E,51.349000,36.140000,601,0,0,1,0
163210.900000,4437.213930,N,1056.659200,E,51.704000,35.930000,602,0,0,1,0
163211.100000,4437.216250,N,1056.661570,E,51.899000,35.870000,603,0,0,1,0
163211.300000,4437.218580,N,1056.663940,E,51.876000,35.890000,604,0,0,1,0
163211.600000,4437.222110,N,1056.667500,E,52.099000,35.750000,605,0,0,1,0
163211.800000,4437.224460,N,1056.669880,E,52.184000,35.730000,606,0,0,1,0
163212.000000,4437.226810,N,1056.672260,E,52.279000,35.770000,607,0,0,1,0
163212.200000,4437.229170,N,1056.674660,E,52.493000,35.920000,608,0,0,1,0
163212.400000,4437.231530,N,1056.677060,E,52.488000,35.930000,609,0,0,1,0
163212.600000,4437.233890,N,1056.679470,E,52.673000,35.930000,610,0,0,1,0
163212.800000,4437.236260,N,1056.681890,E,52.670000,36.010000,611,0,0,1,0
163213.000000,4437.238640,N,1056.684310,E,52.889000,35.990000,612,0,0,1,0
163213.200000,4437.241010,N,1056.686750,E,52.958000,36.140000,613,0,0,1,0
163213.400000,4437.243390,N,1056.689190,E,53.041000,36.210000,614,0,0,1,0
163213.700000,4437.246960,N,1056.692850,E,53.239000,36.180000,615,0,0,1,0
163213.900000,4437.249350,N,1056.695310,E,53.268000,36.310000,616,0,0,1,0
163214.100000,4437.251730,N,1056.697770,E,53.307000,36.240000,617,0,0,1,0
163214.400000,4437.255320,N,1056.701480,E,53.487000,36.390000,618,0,0,1,0
163214.700000,4437.258910,N,1056.705180,E,53.607000,36.220000,619,0,0,1,0
163214.900000,4437.261320,N,1056.707650,E,53.667000,36.340000,620,0,0,1,0
163215.100000,4437.263730,N,1056.710110,E,53.756000,36.130000,621,0,0,1,0
163215.400000,4437.267360,N,1056.713800,E,53.825000,36.050000,622,0,0,1,0
163215.600000,4437.269790,N,1056.716270,E,54.014000,36.040000,623,0,0,1,0
163215.800000,4437.272220,N,1056.718730,E,54.045000,36.020000,624,0,0,1,0
163216.000000,4437.274660,N,1056.721200,E,54.129000,36.040000,625,0,0,1,0
163216.200000,4437.277090,N,1056.723660,E,54.005000,36.020000,626,0,0,1,0
163216.400000,4437.279530,N,1056.726120,E,54.169000,35.710000,627,0,0,1,0
163216.600000,4437.281960,N,1056.728590,E,53.924000,35.810000,628,0,0,1,0
163216.800000,4437.284380,N,1056.731060,E,53.912000,35.970000,629,0,0,1,0
163217.100000,4437.288000,N,1056.734740,E,53.688000,35.910000,630,0,0,1,0
163217.300000,4437.290410,N,1056.737180,E,53.496000,35.990000,631,0,0,1,0
163217.500000,4437.292810,N,1056.739630,E,53.288000,36.070000,632,0,0,1,0
163217.700000,4437.295200,N,1056.742060,E,53.236000,36.070000,633,0,0,1,0
163217.900000,4437.297570,N,1056.744480,E,52.863000,36.080000,634,0,0,1,0
163218.200000,4437.301120,N,1056.748100,E,52.547000,36.080000,635,0,0,1,0
163218.400000,4437.303480,N,1056.750490,E,52.434000,35.880000,636,0,0,1,0
163218.600000,4437.305820,N,1056.752880,E,51.990000,36.020000,637,0,0,1,0
163218.800000,4437.308150,N,1056.755250,E,51.910000,36.080000,638,0,0,1,0
163219.000000,4437.310480,N,1056.757610,E,51.632000,36.030000,639,0,0,1,0
163219.200000,4437.312790,N,1056.759960,E,51.499000,35.970000,640,0,0,1,0
163219.500000,4437.316240,N,1056.763470,E,51.089000,36.040000,641,0,0,1,0
163219.700000,4437.318520,N,1056.765780,E,50.597000,36.020000,642,0,0,1,0
163220.000000,4437.321870,N,1056.769200,E,49.513000,35.970000,643,1,0,1,0
163220.200000,4437.324050,N,1056.771420,E,48.422000,36.050000,644,1,0,1,0
163220.400000,4437.326200,N,1056.773600,E,47.631000,35.980000,645,0,0,1,0
163220.700000,4437.329350,N,1056.776800,E,46.356000,36.020000,646,1,0,1,0
163221.000000,4437.332420,N,1056.779920,E,45.361000,36.080000,647,1,0,1,0
163221.300000,4437.335460,N,1056.783010,E,44.961000,36.100000,648,0,0,1,0
163221.600000,4437.338470,N,1056.786080,E,44.663000,36.280000,649,0,0,1,0
163221.900000,4437.341470,N,1056.789150,E,44.512000,36.310000,650,0,0,1,0
163222.200000,4437.344450,N,1056.792230,E,44.535000,36.360000,651,0,0,1,0
163222.600000,4437.348430,N,1056.796330,E,44.453000,36.510000,652,0,0,1,0
163222.900000,4437.351410,N,1056.799410,E,44.351000,36.410000,653,0,0,1,0
163223.200000,4437.354390,N,1056.802510,E,44.500000,36.590000,654,0,0,1,0
163223.600000,4437.358350,N,1056.806630,E,44.442000,36.610000,655,0,0,1,0
163223.900000,4437.361310,N,1056.809740,E,44.444000,36.920000,656,0,0,1,0
163224.200000,4437.364250,N,1056.812870,E,44.283000,37.470000,657,0,0,1,0
163224.500000,4437.367160,N,1056.816050,E,44.212000,38.160000,658,0,0,1,0
163224.800000,4437.370040,N,1056.819270,E,44.186000,38.840000,659,0,0,1,0
163225.100000,4437.372880,N,1056.822510,E,44.030000,39.340000,660,0,0,1,0
163225.500000,4437.376620,N,1056.826880,E,43.738000,40.040000,661,0,0,1,0
163225.800000,4437.379400,N,1056.830180,E,43.769000,40.360000,662,0,0,1,0
163226.100000,4437.382160,N,1056.833480,E,43.664000,40.600000,663,0,0,1,0
163226.400000,4437.384910,N,1056.836800,E,43.495000,40.650000,664,0,0,1,0
163226.700000,4437.387650,N,1056.840110,E,43.362000,40.800000,665,0,0,1,0
163227.000000,4437.390360,N,1056.843440,E,43.167000,41.290000,666,0,0,1,0
163227.300000,4437.393050,N,1056.846750,E,42.999000,41.440000,667,0,0,1,0
163227.600000,4437.395720,N,1056.850050,E,42.608000,41.570000,668,0,0,1,0
163227.900000,4437.398350,N,1056.853370,E,42.438000,41.950000,669,0,0,1,0
163228.200000,4437.400970,N,1056.856680,E,42.250000,42.230000,670,0,0,1,0
163228.500000,4437.403570,N,1056.859990,E,42.094000,42.480000,671,0,0,1,0
163228.800000,4437.406130,N,1056.863320,E,42.027000,42.860000,672,0,0,1,0
163229.100000,4437.408680,N,1056.866660,E,41.962000,43.270000,673,0,0,1,0
163229.400000,4437.411220,N,1056.870000,E,41.699000,43.420000,674,0,0,1,0
163229.700000,4437.413740,N,1056.873330,E,41.497000,43.460000,675,0,0,1,0
163230.000000,4437.416240,N,1056.876650,E,41.392000,43.520000,676,0,0,1,0
163230.300000,4437.418720,N,1056.879950,E,40.992000,43.620000,677,0,0,1,0
163230.600000,4437.421180,N,1056.883240,E,40.787000,43.670000,678,0,0,1,0
163231.000000,4437.424440,N,1056.887590,E,40.391000,43.750000,679,0,0,1,0
